Best genes by generation:
Generation 1, Fitness 105: RLURDRLDURLUUUDDDRLRULUUDLUDDULDRLRUDRRULDDLLUDLDUDLRLRRDDRLLUDDRLLDLLULRRDRRLDULLDULRUULRULRDURDURURDRLDDLRLURDRDDUURURDDRDDLURULUUUULLLRLDDDURUUULRRURRRLRLDRUDLULRDRLUDLLLULULULUUURURDRULLURDRDURDDRDLDUDUULUURLLURDDDLLDDURURDRRRLUDULURRDLRRRDUUUDRRRUURRRLRRDLLURRULRLLDLLRLDLUULLRUUDDRLRURUDLRLLDUDRURRDUUUDLRRLDUDLDDLDURRDRRLRLLLDDRRUDDDRULDLDDULDRUULRRDLRDRLURDURLLULURRRLDRRLLULDLULRRLLDRLUDRDDRDDRDDDLUUDUULLRULDRURDRRLRLDULLRDDRUURUURULRUDRDUUDRULLDURURRDDRLLLLURULLLUUDDDRLULDDLURLULURRDULRLRURLDDUDDRRRRLUDLRLUDULLLLDUDRUUULDRDRLDRULDUURLLULULRRULURUDLUDURDLUURDDLURLLUUDURDURLLRLUURRUUDUURURLUDDLRLLULDUURLLURRDULURRUUUURDLLLDUDRDUDDLLUUDDRRULDRLRUUDLRLDLDULLRUUUUULLLDLDUDLLURLLUDLDLDDLDURDRDULDDUURRURURLDLDLRRRLDRDLURLRLDRULDURDRUUULRDULLLLULRDUURLLRRDDRDDLDRDRLUDDRDLDRDUDRDLDDRUDRLRURULDDDRUULDRLUUDLDDUULRDRURLULULUUDUDLLLDURLUULDRLRURLRULLULDDDURUDLDURDLDDLDUURLRLRDULLDRUURRUUULRLLRDDUDRUDRRDDUDUDRUDLDULRLDLRLRULRLULRRULRLDUULLURLRRRLRRDRLRUUUULULURRDDULLDUDRULRURURDUDULRDRUUULLURRDUURLRLUURDUDLRLLDUDLRDRLDRDUDLLRRLDURURRDDLULRLLRRDRRLLDULURDDLULDLUURLLRDDLDRDDDULLURULLDUDLLRDLUUUURURURDLULULDDLRUUDUUDDDUUDLDRRLRRDDDULRUDRDDRRLRRRLLLURDLLUURURUULDLRULRUUULLDLRUULUULDLLLULURUDLLRDLDDRLLLDUDLLLULDDLDRRRLRUUURURLUUDRRDDDDRRURDLURDRRRLURLUDDDUURLURLRRLDDRRRULDDDDRDLUUDLRRURULLUDUDLDUDULRDLUULURRUUDDRDLLLLDRDUUDRDRDDRUDRDUDUDDURDLRUDUULRLDRUURUUUDRLLUURDULURLDLLDLUULDUDDULULRUDDLRDRUDULRRRLUULDDDRRLDDRDLRULRURURDLRUDRLRRDRUUDLRDUUURLRLULDDURDDDDRDRULLUUDDLLUUDDLDRLLLUURUURRUULDRLLRLLDULLDLDLULLUDURDRRLUDRUUDUURRRRRDRRLDRUDDUURULRLDDRUDURRLLUURRLLUUURLDDRULLLLRRLULRLLLLLLLULRLLRLRULLLUDRDRRRLRUUUDULLUDRRULUUDDRLDUDLDDRDRUURLUULLUDURUUUUURDRRRRUURRUDUDLRDURDLULRDLUDDDDLLLLLRULLDUUURLUURDURRRDDRRDDUDUURRRDDULUDURRDDRLUDDRLUUUDULDLULRRLLUDDLDULRDULLRULRDDLRDRRUUULURRDDDULDDDUUUDLRRULUUDLRULRRLDRUDUURDLURURUULDULLLLRLLULURLURURDRDRLULUURURRDULRRDLDURRLDLRRLLDDDLRRURRLRRLLLRRLDRRDRLDULRLDLRRDRLRLUDULUDRUDLDDULRLRLRDLULDLRUUDUDURDLURRUUDURRLRDRDRLUUULLDLDRRULUUDUDLDURRDDRD
Generation 2, Fitness 96: RUURLDRDRDLRURDRUULLURLLULDRDLDDURUDURRDRDDRDRLRDRRLDDLRDDULUDUUUUDRURDLULULULLDLDLURDLURURULLURDURRUUULRULUDUULRDUURUUDUUDULRUULDRUURLDRDUUUUDUURULLRLLLDDLUUURURLRUUUUDURUUDDRLLUULRUUULULDUDLUDDUDDULUDRDURRULURURDRLURRULLLDRDDLRURUDULDUDRLURDUURURDLRURLRRUDRDDUDUUDDDULLRDRLDUUUURDRDRDUDURUDLURRDDRULLULULLUURRDUDULURRDLRLRURURLDDRURLDRUDDDDRDURURDUUDDDUUUDRRDRLURUUUDLURLDRDDRLRUULDLUULDLRDRUDURRRULLDRRDLDLLDRUULUULLDUDLDRLRDDLLLUUDDULUURRRLDRUUDDRURRDRDULDLRUDRURRLRRDLUDURULDLUDUDRLDRUDUDLLURRLDRLUURDDDURLRLLLDUDDLRRLRLRDLURLDDLULRLDRDRDDLRUUDUULRLURDRLLDLLDRDDDRUUUURLRDULULUULLDRDUUDUURDRRRLLDDDLLLLURLLRRDDRLUUDRLRRRRRLDDLUDUUDDLLRLDURLDDLLUUULRUDDDRRLDDUDRURDLDLURRRDULUURLRDUDUDRUDUURDLLUDLURLULLURDURULLDURUDUDRLLLRDRDDRRDDUUDLRRRLLDLRLRURUDUDUUUULRLUUDDRUULDUUDRLLRLULRUURDDDUURUUUDLDDURRDLDLRUDDRUDRDDDRUUURDLLURULDUDUDRRRDURRURDLDDURDLDRURLRRRRDDDDRUDDLULUUDUULULDUDRLLDRLRRRLRLDRLUDUURLLDLDDRLLDDRLRDRRUUDRLUURDULDDDULDUULDDLLLLRRDDDLLULRLRLUDULLULDDUUDLRDLLRLDRLDRRLLLRDUDDDULUUDRLDUDLRURDLRRLUDDURLLRULRLLLUDUUUUDULLDDLUUDLUURRLDLURLLLDRDULULRRULLDRRURLDUUULLDDRRDDDURRLDULDLLLUUDURDRRDLLURRLDRRDURLDLRURDRLURRLDDULULLDRLRURDDLLULURLULRLURLDUDUDDLRRURLRDRDDDLRRURRDULLLULUUURLRLLLRUUDRRDLRLRURLUDUDUDDRRDLDUDLUDRRLDLDLLRRDURLLDLDDULUULRDLRUUURLUDLLLDRLRRDDLUDRRDUDULDRRLUDDLULLRRRURRUUUDLDLLDLLLRULULULDDDURLRUURDRDDDDUULLRULLRRDLDRUUDDULUUDDRLULURLLRLLLURRRDLLLDDRDDRUDUDDULUDDRRDLURRRLUDURDRRDUDUDRURDDLDDULLRLRURUDRDRRURDDDLRLLDRDDUDULLRRRLRLDLRDULDRDDLUDUULRLRDRLDLUDLRLLRLRDULUURDLDDDLUULRLLDDDRDDLRLDDDLRDLRDRULRRURRDDDURDLLRRRLLLDRDRRRRLRLRDLLLUDLLRUDDUURULLDRLRRRLDURURRLLURDDDRURRUDDLLLLRLDURUDURRLLRLLULLUUUUULRLRULDDRRRLLLDDURLDDURULDLRDDRULUULURLRRDDUULLUDURRRLDRRDUDRDUDUDURLLLLLDUDLRDRRRRULRULULULURRRLULRLULLDLRLRLUDLLULDUDLRLUURDUDUDDLRDURLURLRRURUDRUUURRRRDURUURRLUDLDRRLDRRDLRUUDUDULUUDLLDRUURRRDUDULLUDUDDUDDLDDRLLRUDRRDLLRRRDDDLDLDLDURULLRRULLLDLRDUDRDULLRRRLURDDRURLDDDRDDULUDRDLLURDDRRDULLDURDLDURRULLLLDDDLDRRLLDLRLLDRUDDLRLLRUDDLLDLDUURDLUDDUDLDDUDRRRUDURLLD
Generation 3, Fitness 98: RUURLLRDUDLRURDLLULLURLLLLDRDLDDURUDURRDRDDRURLRDRRLDDLRDDULUDUUULDRRRDLULULULLDLDLURDRURURULRURDURRUUULRULUDUULRDUURUUDUUDULURRRDLULUDURDRLRRLDURRDDUULDULDDUUUDDRUULRDDLRRLDDURLDDUDDLUDLULRRRLRDRRURDLLLRURLDUDLRDLRUULDDLDDUDULDDRRDDRLRLDURLRRURDRDULRDURUULRLRDUDUDRRULRDLUDULRRRDUDRDLRURDUURLRURRRLLUUUULDRDDDDUUDLURLULRDLUULULDLLDRDLDRRRLLLDDRLDRLDDLDLULUULDLDLRLDDLRDULRUDURDLDRRRRDULULDRRULRURDURRRDDRDLDDLRDRRLRRULUULLDDDRUULLDDRLDRRUUDULULDDDRLRDDDDRRUDRDURDRDDRLRLRUULDRDULDDDDLUDDUURUDLLLDURUUDUDLUULUDURRRLRRRULRRRDURDDRLRDDUUULDDDUUUUULRDRDULDLDLULLUDURUULLURLUDLRDLLLDRRLLUDURLDUDLLLURLDRURDUDRULRDLRLRRLUDLDRRLUUURRDRDLLDDUUDDURRRURULDUDDLLLLLRRRUUDDURDURRUUUDLLDRDURDDUULURDURRDLRLDRLUUDRULLLDRULDRDLRLRLDLRRDUULDRRLRLURLDDULULRLLDDRURLUDDRDURLUDDLDRRUULRUDRLRULLDLRDUDDDUULDRLRDDLUURLDDDRUDUDLULULLLURLLUURLURULRULDLRLRDUULURLRDRDUDURRUDUDRRRLLRLDLLDLDRDRULUDLRRUURDRDUUULLUUDRDLULRULDDURUDRUDDURRDLDRLRLDUDRLDUULDLLLLDLRUDDRRDLULRRLRDURUDRRLUUDRDUDUDRLUDUUUUDLRRRLRDDLLDDRRRULLLLDRRLUDDRLLRRDLRDLULDLDLDULRUUDLRLLDUULUUUDRRLLDLLDUDDRRUDLRRRLLLDDRUDDLDDUUULDRURLLLURULULRLRDDLUDURLLRDLLRDULLUDDRLLDULLRUDRRRUDDDDULLRUDDLLRLLUDRDLRDRRULRRLRDRDDULDLUDLLLLRLRDULRRLRLLUDRDDUULLLRRLDULULRLRLDLDLLUUURRUDLURRLDDDDDDUDLRRURURDUURUURURRUDUDULRDUDLURULLDRURURRLUDUUULLLULURDRDRLULUDRRLUULRRDDULDRUDLDUUURLRRULRLDLRUDUUDDLLDDUDULURUDURLLDLDRUDLRULULRURRRDUUDLLDULLURLDUDLLDRDDDRLRDLRLDLRDULRLUDRUDDRRRLULRUDLDLULLULULLLLLURRDDDRURDLLUDLRLLDUUDDLLLLULRRULLLRRDURRDRRLDULLRDURRDLDUURDRLLRRUDDRULUDUDRLDRRUDRLLUUULDDDDRUUURLDDUURRLDDRUUURUDRRLDUUDULLDRLRULUULUDLLDURDLULLLULRDRURLRRURRRLRRRULDLULRDULRDUDUUUUDUUULUDDDUDLULLLLRUDRLURULLULDULUDURLRDDURRRLLLLURDDLRRLDRULRUDRURDRLDDRULDRULRDRDRULRDDRRRLLDRRULLDRDLDRLDLDLLURDRDULLDURRUURRLRLLUURRLLUUURUUUUULRULLDLDLDUUURLULDRUURURDLULURRURULURRRDDRULLLRDDDLRDUDUDRDURDRDURLDRLUDURLRRLDRRDLDLDRULDDRDRRRRLUUDLDDRURLDDUURLRRLDURDLDLLRLDUDRRLUDRULRULRDDULDRDLDRRULLRLUULUUDULRRDURDDLRRLULULRLUDRLUULLRLLDDUDURRLULLLDLULRDURRRUDUUULDDUDURDLLDRDLRRRLRRLLR
Generation 4, Fitness 106: LLUDUDDRRLDLULURURULULDURRDDRRRLDRRURLDRRRDRDUDRRUDDLRUUUDURLLDDRLRDURURDURLDUDUUURLRURDUUDUUDLDDLDDRULLDLRRRDDUDDLUDDLUDRDRULLUDULRDDDLUUURRLURRLUULDUUDRUULDDLLLLRRDRDDUULDURUUDDRDULRLLULRURDRDLLUULUDRURDDDLRURRLLLDRUUURDDLURUURDDLULLUDRUDRRRLUDULDUUUUURRUDLUDRRRDULDDRDLUDLRRRRUURUDLRRLULUDRUULULRULUUDDDDDRURDLURRRUULRUULLLUUDLURDULDDUUUDRLULLDLURDDRLLLLDDRLRLDRLLLDURDLUUUDRRLLRUDUURUUUURDDRLDRURDULRLDDRDLDLURUDRLLULUURDLURLULUUDDLDLLRUURDDRRRDULRLRURDRUUURLLUDRDDURLLDDRDULLRURRUDDLRLDLUULLURURDLULUDRDRUUDLURUDRUULLDDRDLULRRDLLRUDDLDLUURULLRLURLDLRLURRRLRRLRDULULRLLRULLRUDRRRUDDRULRURDLDUDLDURDDRUDDUDRDDLRRRRDLLDURDUULLDLUUDULRUULRUUDUUDRDRULULDRULLRDUUDLLDLDLUDLULRLUUULUULULLLDURDLDUUUURLLDUUDLRDURRRDUDULUUUDRLLRURRDURUUURDLUDDRLRLLRRLDUULRUUDRRDULURRDDUDDRUDLRLDUDUULRLRLDLDLDRDLDRULUUDLLLLDLDRLUDRULUULULLLULRLULDRRDLLLUUDLLUUUUDULDDRDDULURUURRDDDRDRLUULDURLLRLLLLDULUUUULDDDDUUUDLULRDLRULUDLRLDRLLRLRUDLRURURUUUDLDRLLRLRUDDRDULRRLRULUDDLRLDLUDLLUUDDDRLLLLUDDDDDDLDUDDRULLRLULURRDRLUURUDURULDUDDDLUURURRULRLRDDLRDRULDULDUUDLUDLLLDULLUULUDDLLDDURDDLURUDDRDUUURLURDDRLDUURDDLDLRLLDDLRDLDLDLDDUDLRUDRDULRRUURRRRRDUDDUURURLLLUULLURDUDRULDLLDUULUURLRLRRLUDLLRUDDDURRLUUDUDLRUDRRRDRLLDUDUUDRLUUURLDRUUDDULRDLLLLRLLDDLLRDLUDUDLLLRURDLRURUDDRLRULLRRDULRRRRRURLULDDUULDRLDLLDLRDRUDLLRURRDLDURDDUDRDRRRLRDLUULRUUURUULRDDULRRDDLDUURLRRURDRLDLRURRRUUDUUUDDULLLDLLDUDLRRDDLRRDDDURRDURRRULDLLRLUDULDRURLRRRDRDLURRRRUUUUULDLURDLRDLRLRUUURUUDDLRDRRLUURUUUDRRRUDDUDUDURURRULDRDLRUUUULUDDDULUULLLRLUUDUULRLUDDUDDURDULRLUDRDRDRUUUULLLDDUULLLRLULRLURURRDRRRDLLRUDDURRRDDRUDRRLDRUDUULDUDULRUUULDUDDLLRLULDLRDUUDRLRDDUDDLRLDLLRULUUURRLDLDULRRUDURLLLUDUURDURDURLRDLDRUUUULULURDLLRLRDRRLLRLRUULLLLDRRULLDLLRLUDLRLDLLULDDLDURRDDDULUDDLULDLDUUURUDUDLUDUDDLRLLRURLLLURDDLRLDDURLRURUULDDDDDDRRDRDDRRRURRRULLUUDRULULDUDLLUUUULURDUDUDURRLLUDLLRLDLRLRDLRDDUDRLDLLRDUDRRRLRLDURDUDUDDDDLLLRLRLDDLLDLDDDUDRLLURLDDRRULDLLDLRDRRLLULURDUDURUDRLLDRRRRDDUDLRLRRLLLULLRUUUDLDLURRRDDDRLUDDDRRDRDDDRLLRLRURUDLLURRLDUDRLURRLURDUR
Generation 5, Fitness 106: LLUDUDDRRLDLULURURULULDURDDDRRRLDRRURLDRRRDRDUDRRUDDLRUUUDURLLDDRLRDURURDURLDUDUUURLRURDUUDUUDLDDLDDRULLDLRRRDDUDDLUDDLUDRDRULLUDULRDDDLUUURRLURRLUULDUUDRULLDDLLLLRRDRDDUULDURUUDDRDULRLLULRURDRDLLUULUURURDDDLRURRLLLDRUUURDDLURUURDDLULLUDRUDRRRLUUULDUUUUURRUDLUDRRRDULDDRDLUDLRRRRUURUDLRRLULUDRUULULRULURDRDDDRURDLURRRUULRUULLLUUDLURDULLDUUURRLULLLLURDDRDLLLDDRLRLDRLLLDUUDLUUUDRRLLRUDUURUUUURDDRLDRURDULRLDDRDLDLURUDRLLULUURDLURLULUUDDLDLLRUURDDRRRDULRLRURDRUUURLLUDRDDURLUDDRDULLRURRUDDLRLDLUULLRRURDLULUDRDRUUDLURUDRUULLDDRDLULRRDLLRUDDLDLUURULLRLURLDLRLURRRLRRLRDULULRLLRULURUDRRRUDDRULRURDLDUULRURDDRUDDUDRDDLRRRRDLLDURDDULLDLUUDULRUULRUUDUUDRDRULULDRULLRDUUDLLDLDLUDLULRLUUULUULULLLDURDLDUURURLLDUUDLRDURRRDUDULUUUDRLLRURRDURUUURDLUDDRLRLLRRLDUULRUUDRRDURRRRDDUDDRRDLRLDUDUULRLRLDLDLDRDLDRULUUDLLLLDLDRLUDRULUULULLLULRLULDRRDLLLUUDLLUUUUDULDDRDDULURUURRDDDRDRLUULDURLLRLLLLDULUUUULDDDDUUUDLULRDLRULUDLRLDRLURLRUDLRURURUUUDLDRLLRLRUDDRDULRDLRULULDLRLDLUDLLUUDDDRLLLLUDDDDDDLDUDDRULLRLULURRDRLUURULURULDUDDDLUURURRULRLRDDLRDRULDULDUUDLUDLLLDULLUULUDDLLDDURDDLURUDDRDUUURLURDDRLDUURDDLDLRLLDDLRDLDLDLDDUDLRUDRDULRRUURRRRRDUDDUURURLLLUULLURDUDRULDLLDUULUURLRLRRLUDLLRUDDDURRLUUDUDLRUDRRRDRLLDUDUUDRLUUURLDRUUDDULRDLLLLRLLUDLLRDLUDUDLLLRURDLRURUDDRLRULRRRDULRRRRDURLULDDUULDRRDLLDLRDRUDLLRURRDLDURDDUDRDRRRLRDLUULRUUURUULRDDULRRDDLDUURLRRURDRLDLRURRRUUDUUUDDULLLDLLDUDLRRDDLRRDDDURRDURRRULDLLRLUDULDRURLRRRURDLURRRRUUUUULDLURDLRDLRLRUUURUUDDLRLRRLUURUUUDRRRUDDURUDURURRULDRDLRUUUULUDDDULUULLLRLUUDUULRLUDDUDDURDULRLUDRDRDRUUUULLLDDUULLLRLULRLURURRDRRRDLLRUDDURRRDDRUDRRLDRUDUULDUDULRUUULDUDDLLRLULDLRDUUDRLRDDUDDLRLDLDRULUUURRLDLDULRRUDURLLLUDUURDURDURLRLLDRUUUULULURDLLRLRDRRLLRLRUULLLLDDRULLDLLRLUDLRLDLLULRDLDURRDDDULUDDLULDLDUUURUDUDLUDUDDLRLLRURLLLURDDLRLDDURLRURUULDDDDDDULDDLURULUUDDLRRUDLLDDLRRRULDLLRUULURULURLLUDDLUDUDUUDDRLURDDLUULRLRRUDUDDDDUDDRLRULULDULLLLRULLULURURLLUDLULULRDLDLULRURRLRDURDUUDURULLLLRULURUULRDRURRUDULURRRLDRLLURRLURUUDUULULLLURLURRUUDRDLDRUUDLURDURRRURUDUDLURURUDDLDL
Generation 6, Fitness 144: LDDRDLDULRDUURLUDLLRLDUUUURRLURLULLLLLRRLURULDRLRRLRRRLLDDLDRLLRURRLDRLRUUUULRUDRDURUULRDDDRRDLDDDLDDLRUURUDLRDLDUDRLUDDRRURURRRLUUURDDRURUDLRRLRDULRLULLRLDUUUUUUDRURUDLDULLDDRUDDLLLUDRLULLUDUDULLUULDDLDLDRULUULRDURRUULLRDRLLUULLRURUUULURLDDUUUDUULRDRLULLDDDLDRULULUDULUUDURURUDDRDLULULDULRDRDLRLDLDDRUDLDRRDDLDURRLLDUDUURDUUULUDLDDLULDLUDDLURUDRRLUDDDRLLRDDDRUDUUDRULDLUUUDRULDDUDLLRLUULUDDDUDUUDUURLULRRDRRDUUDURUUURUULDDRDUDDDRLDDDRRDURUDDLUDRLLDUUURLDRUDRDLLUDRRURDDLULURDDRRLDRRURRLLUDLUDLDDDDRLLDRDRURLUDURLULLRURRLRRDLUURRRLRDRLURLLDDDLLUUDURRDURDRDDDDLDRRURDRLLRLDRUUURLLLURRDLRDDUUURUULULRUDDLRLUDURUURDUDRUDLDURDLULRDLUUDDDDUUDLDRDULUURLLDRDLURURRUDULRRUUULDULUULUUDRURRDLUDLRRLULDRUDUDRLUUDUULRRULLLLLUUDLDLLUDUULDRDLDRULDDRDRLRRRLRLRRLURLDDDRDDURLLRLDDURRRURRRURLRLRURLUURRRUULLRRULDRURDRLUUDLLURDDRUUDDRDUULLRRRUDRDDRRRUUURDLLLLURLLRDRRULDUDRRRLUUDLLUDDDDULDDURRDRLDDULLDRRURLDLDRLDRURLDUDURLUULUUURDDUDRRDDRDDRUDDRRDUDULDRRURLDDDDLLLLRLDLRLDULUUUUURLUURLLDLRDDUURDRLDRLURLUURDRDURULLRLLRLRRULURULDDRRRDRRDLDDDLRUULDLRDURDDLRRLRDUDLLDDUDLUUUUDRULRLDLRUURLLLLURDRLUUUURRLDRRLLLLLDUULUUUUDDUULLUURDULLULLLDRULRDDRDDDRDURDLDLURRRRLRRLDRURDDLRLDLLLRRRLRDRLURRUDLUURRRURLLRRDDULULLDDLURLRRUUUDLRLLDRUUDDUDLLRRRUURDDRUDURLDLRULLLURDULURRULRLUULDLRLRDDLULUUDLURLLDURUDUUULRLLLRURRURRDRRRRRDDLLRRDDLLLRDULDLDUURLLUUURDLRLUURLLDDDULLRUDLUURLDLULUDDLURUDURDLRDLLDDRULLUDLUUDRLUUURRRUURDULDUUDURLLUULLDRRRRDUDRLULUULDURRDULDRLRDRRLRURRLRDLRLULRDRLURRRDDRLRDUURUDURURLRUUURDDRDLURDRDDULLLDLRDRLUURRDRLRLDLRDDRDLLLRUULRUUUDDRULLLRDUDUDUUUUURDLUDUULRRLRURDDUUDRRRUDRDURLUDLRRLURDDDULLRLDRUDRUUDLRDRUUDRDLLDLRRUDDRRRLRDLUULUDLDUUDRLUDDUUDRLDRDDRLRDRLULULDURUDRLUDDURUURDLLLUDUDDUUUURULDURDLDRLRLRURDULRRDLRRUURLURLUDDLRDRRULRURRUDULUDULDDLRDRUDLUDLRURULDDDULLRURLDUDDDUURLDDLUULRLLDRDUDDRUDLUUUDRUUDDLDRRRRULLRULLLDULRRLULDUDLUULRURDULLLDUDDDLRDULRDLLULRDULRRRUDLUDLLULDRUUDULLLDDURRDURULDRULUURRULLDUDUDLULLURDDRDUDLUULDRUDDRUULLUUURLDRLLUURDLULDULRDRDDLRUDRDURLUDUDRRRLRUULLURRDURLUUULRURLDUUUURUUDDR
Generation 7, Fitness 144: LDDRDLDULRDUURLUDLLRLDUUUURRLURLULLLLLRRLURULDRLRRLRRRLLDDLDRLLRURRLDRLRUUUULRUDRDURUULRDDDRRDLDDDLDDLRUURUDLRDLDUDRLUDDRRURURRRLUUURDDRURUDLRRLRDULRLULLRLDUUUUUUDRURUDLDULLDDRUDDLLLUDRLULLUDUDULLUULDDLDLDRULUULRDURRUULLRDRLLUULLRURUUULURLDDUUUDUULRDRLULLDDDLDRULULUDULUUDURURUDDRDLULULDULRDRDLRLDLDDRUDLDRRDDLDURRLLDUDUURDUUULUDLDDLULDLUDDLURUDRRLUDDDRLLRDDDRUDUUDRULDLUUUDRULDDUDLLRLUULUDDDUDUUDUURLULRRDRRDUUDURUUURUULDDRDUDDDRLDDDRRDURUDDLUDRLLDUUURLDRUDRDLLUDRRURDDLULURDDRRLDRRURRLLUDLUDLDDDDRLLDRDRURLUDURLULLRURRLRRDLUURRRLRDRLURLLDDDLLUUDURRDURDRDDDDLDRRURDRLLRLDRUUURLLLURRDLRDDUUURUULULRUDDLRLUDURUURDUDRUDLDURDLULRDLUUDDDDUUDLDRDULUURLLDRDLURURRUDULRRUUULDULUULUUDRURRDLUDLRRLULDRUDUDRLUUDUULRRULLLLLUUDLDLLUDUULDRDLDRULDDRDRLRRRLRLRRLURLDDDRDDURLLRLDDURRRURRRURLRLRURLUURRRUULLRRULDRURDRLUUDLLURDDRUUDDRDUULLRRRUDRDDRRRUUURDLLLLURLLRDRRULDUDRRRLUUDLLUDDDDULDDURRDRLDDULLDRRURLDLDRLDRURLDUDURLUULUUURDDUDRRDDRDDRUDDRRDUDULDRRURLDDDDLLLLRLDLRLDULUUUUURLUURLLDLRDDUURDRLDRLURLUURDRDURULLRLLRLRRULURULDDRRRDRRDLDDDLRUULDLRDURDDLRRLRDUDLLDDUDLUUUUDRULRLDLRUURLLLLURDRLUUUURRLDRRLLLLLDUULUUUUDDUULLUURDULLULLLDRULRDDRDDDRDURDLDLURRRRLRRLDRURDDLRLDLLLRRRLRDRLURRUDLUURRRURLLRRDDULULLDDLURLRRUUUDLRLLDRUUDDUDLLRRRUURDDRUDURLDLRULLLURDULURRULRLUULDLRLRDDLULUUDLURLLDURUDUUULRLLLRURRURRDRRRRRDDLLRRDDLLLRDULDLDUURLLUUURDLRLUURLLDDDULLRUDLUURLDLULUDDLURUDURDLRDLLDDRULLUDLUUDRLUUURRRUURDULDUUDURLLUULLDRRRRDUDRLULUULDURRDULDRLRDRRLRURRLRDLRLULRDRLURRRDDRLRDUURUDURURLRUUURDDRDLURDRDDULLLDLRDRLUURRDRLRLDLRDDRDLLLRUULRUUUDDRULLLRDUDUDUUUUURDLUDUULRRLRURDDUUDRRRUDRDURLUDLRRLURDDDULLRLDRUDRUUDLRDRUUDRDLLDLRRUDDRRRLRDLUULUDLDUUDRLUDDUUDRLDRDDRLRDRLULULDURUDRLUDDURUURDLLLUDUDDUUUURULDURDLDRLRLRURDULRRDLRRUURLURLUDDLRDRRULRURRUDULUDULDDLRDRUDLUDLRURULDDDULLRURLDUDDDUURLDDLUULRLLDRDUDDRUDLUUUDRUUDDLDRRRRULLRULLLDULRRLULDUDLUULRURDULLLDUDDDLRDULRDLLULRDULRRRUDLUDLLULDRUUDULLLDDURRDURULDRULUURRULLDUDUDLULLURDDRDUDLUULDRUDDRUULLUUURLDRLLUURDLULDULRDRDDLRUDRDURLUDUDRRRLRUULLURRDURLUUULRURLDUUUURUUDDR
