Best genes by generation:
Generation 1, Fitness 36: LUDUDDRDLLDUUULURDDULLDLDLULURRDRDDRRRRULRDRDRRLULDDDRUUDDDRLUDLDDDRRRLRRURLRLURRRDRRRUDRLLRDLLLRDLRRRDDRUDUURDRDDUDDLRUDULLDDRULRRURULDDDDRULLRRULUUDDRLRLRULDURUDLDRUDRUURLURRDRLUDDRURLULLRULUDUUURULRDUDRRRLRDDLLUUUUDLDRUULLRUDLDLDUDLLDUDLDLLLLURULLRUDDDLLLUDURRLDUULRULRRULLRUDRDRRDUDRRDULURLDRDUULDDDLUDRRRURRRURRUDRDUDRULRDDRDLUDDUURUDRDUULLLDDLLULRUUULLRULDLRULDDRLRLLDRULURUDDULURDLRURULULRDUDLULDDDURDRDDLUDLRRUUDUUUDLDURRURRRLULRLLURULRRDDDRLRRRUUURRUUUUUURUDULLDDDRUURDDRRULDLRDDLLURRUULLDLDLDDRLRRLUURRUURDRRRRLURRDLDRDRRLURRRDDUDRDRLURURULRLUDULUURURUDRDUDLURLURLLRDUUURUDLDDDDUULRLRLRDDLRRRDLDLLDDLDLDRLRRRULLLLRLDLLDLDDLRRLUUUURUULDUURUURURRULDRURLDRURULDUDLDRRLDULDLDRRURLRLLDRLUDLUURRDURRULRLUDRDDLLDLLRDLUULDUUDLUULRUURRDULDLRRDDRURDUUURLDLUUDDLDLRRRRUURDLLULRUULLDRLRLRRLRLLUDDUDLLURDRRRRDULLRUDDURRUDRDDDURLDRRRUDLLDRLURDDRRLLLLUDRLRRRLLDDUURRLUUULUDUDLURDURUDDRRDRUDDLDUUDLULLRDDDRURDUULUDDDUDULRUURLURRUDRDUDLULULLDRRURUDDRLRURUDUDULULURULRLUDUDLDURDLRUDLDDLDLLLDULRRLURLDURRLULRLRUUDLLDLLLRLLDURRURLDRUDDDLLURLLLLLLRULRDLUUDRLULURLLLRDDRUULUDURDUDRRDLLLDRUDLDRRLLUDDRDRLUUDDLDRRLDUULUDDDRRDDLLRDDRRDULLDLRULRDRULRDRRLLRUDLURUUDUDURDUDDDRLDDULUULDUULRDLUUDLURUUDRDRURUDURDUULLDLURLDUURLLULDRLUUDDRRDLRLLRUURDRRDULURLLRDULDLRLLDDULDRDURDDULDRDULDLRRRDDULLDUDDLRLLUUDUDLUURURRURDULDDRDLRDLRDLURDRLURRRLURUUURRDDRDLUUULDLUDDURUDLRDLLRLUDUDDLULURRDUUULURRLLRRDUDLLDRRUDRUDLULUURURRULUDRRLURDUULURUDRUDRRDRLLRRDRLDLURRUULRLUUDRLLRLDLLDRDDRDDDLDRRRULUULUURLRLRDDUUDUULLUURRDRUDRLRDRDRDULLLLLRDRULRDRRULDRDDRUUDLDURRURDRLUUDLLLUDLUULDLLUURRRRDUDUUULUUUURURUUDRDRDRUDUURRRRULURRDLUDDURDUDLULULLUDLDDLUURLURDLLURUUDDLLDLDURRRDLRUUUDLRRDDLRDRRRRURRLLUULURUURURLRUDRURRLRUDDRDDDDRLURUDULRLURDLDUDLDLURRRDRLDURRDRUDLRULLRLURLDDUULLRDLRULURLUUDURRDDURLLRRULULDULDDDRDRLUULRDDLUDDLULDUDRRRLDLRLLRUULLRDRURRLUUUUUDDRRURURRLDDLDUUDDUULRUUDRDURDDDLDDLDLRDDDUUULDRDRLULRLLLRLDULUURDURRLDLDULRURULRRUURLDRUULUDRRDULLUDULDRLLRRLLUULDLRRDRUURRDDLDLRRUDLRLRDDRDDRRLUDRRRRDLRUURDDRDDUDRDURULLULLRUURLRUDDDDLRUDRLDDURUDLRRLRLURLULLDLLLDRRDDRRURDUURRUUDULDUULURRLLLRLRULLUDRUDDLRLDLURLRRDUUUDDLDLDULUUUURDDLUURRUURLULLLUURLDLURRDRDLDDRDRUURRRRRULURDRLRURDUDLDLRDLURDDDUULRRUDULDDURUUDDDDUDDLRDRLRRULDLRLDRDURLULDUUUULDULDRDUDRURUUURLDDLLDDUDURLUUUURULLDDLDDRUDDRDDDDRLDUDRLDURLUDULUDUDRDLDUDRULRULUULUDDLRDURDUDUUDLLLRRUDDRRRURRLRLUDRUULRDLDRLDRUDULLLUDDDULRLDLDDUURLRRLLRRDDDRRLULDURLLDRULLLRUDUULULULDLLDLUDURDRDURRUDRRULRDUURRUDUDLRDRDLUDLDULRURLLDLUURRDLDRULRUULDUUUUUDLDDULDLULDLRLRDULRDRURRULLUDDUURRUUUDRDDRDDLLLDLRRDLURURRUULRDUUDDDDUDDLLULRLURRURUDDLDLRURDDLLLRUDDDDLDLLRDRRRRLDUDLLUDULLRLLLLLDDLURDRULULDLLRDLDDRRDDRUDURRLDDLDURUDULRDRLRDDLUULLDUDLULUUUDRRDUURDLLDDRLLUULURDLUUUDUURRDULLLLDRUURDLLDRUUUDURLRRURDRURRRUUUUURRURDLDDLDRULURDLLDDRLRRLRDRURUDLDDDLRULDURLDLDUUUDDLULLLUULRDLLLDRRRLUUDRRDUUDDRRRDLUULUURLDDDLLURUULUDLRULDRRUDUUUUDLDUURDUDLUUUDDURRRRLDLDLRLLRUUDDUULDULDDRLUDLULLUURDUDLLDDRDDRULRRLUDRDDDLDUUULDLDDLDUULDRUDRDRULRRLLLDRRUULDULRLDRRDLURRDURLRDRRDLDRUDLULDULRUDDUULLLRUURDL
Generation 2, Fitness 41: LUDUDDRDLLDUUULURDDULLDLDLULURRDRDDRRRRULRDRDRRLULDLDRUUDDDRLUDUDDDRRRLRRURLRLURRRDRRRUDRLLRDLLLRDLRRRDDRUDUURDRDDUDDLRUDULDDDRULRRURULDDDDRULLRRULUUDDRLRLRULDURUDLDRUDRUURLURRDRLUDDRURLULLRULUDUUURULRDUDRRRLRDDLLUUUUDLDRUULLRUDLDLDUDLLDUDLDLLLLURULLRUDDDLLLUDURRLDUULRULRRULLRUDUDRRDUDRRDULURLDRDUULDDDLUDRRRUURRURRUDRDUDRULRDDRDLUDDUURUDRDUULLLDDLLULRUUULLRULDLRULDDRLRDLDRULURUDDULURDLRURULULRDUDLULDDDURDRDDLUDLRRUUDUUUDLDURRURRRLULRLLURULRRDDDRLRRRUUURRUUUUUURUDULLDDDRUURDDRRULDLRDDLLURRUULLDLDLDDRLRRLUURRUURDRRRRLURRDLDRDRRLURRRDDUDRDRLURURULRLUDULUURURUDRRUDLURLURLLRDUUURUDLDDDDUULRLRLRDDLRRRDLDLLDDLDLDRLRRRULLLLRLDLLDLDDLRRLUUUURUULDUURUURURRULDRURLDRURULDUDLDRRLDULDLDRRURLRLLDRLUDLUURRDURRULRLUDRDDLLDLLRDLUULDUUDLUULRUURRDULDLRRDDUURDUUURLDLUUDDLDLRRRRUURDLLULRUULLDRLRLRRLRLLUDDUDLLURDRRRRDULLRUDDURRUDRDDDURLDRRRUDLLDRLURDDRRLLLLUDRLRLLULDRLLDRURDLLUURDLDUULLUULDDLRDDDUDRLDLRUDRDLLURRRUULRRLRDLLRLUDULUDLLRULDURLULULRLRDLDDULRLLLURURLLLLDRUDRRRLDRLULDDDUDRRUDLRLRUDLURLRRLLLRLUDRRRDDDURUDRULRDURDRRRDUDRDRDUUUDURRDRLULUUDRLLDRURULDLRLRDRRLRUDRRLURLRRLDLLUDDDRLDLULRRRRRRUURDLDDLUURLUURDDRDLUDDUDUDDRLLDDUDRDURRRLRDLUDRRLDURLRLLLUDULLRLDDLRRDUULDDDULRLDLULURRLUULLUUDRRDDURRUDRURLUUURURUULRRLLURLDRRUDRDLRULRDDRDLLLRUUULDRLDUURULUUUDDLDDLLRRDLRLRDRLRRURDLLURRURUULDLDULUUDLDUDRLUDUDUUULDULDUDDLURURLRUULDURLLDDRLLULRLUDUDULRUDRDLRDRDLDDLDLUDURLRRLRUURUDDULRUDLLRRULDRRRULDRDRUDUUDRULDLLLRLUUUULDDDDDLLRRUDLRRDLLURULUDRLRDLLRDRRRRULRDRURDLRRDURDLURRUDLDDLUDLLLLLLDUUUDDRRDLUULLRULDURLRULDUDRLLULDRDRLDUURLLDLRDLURRRLDDUDUDUDRUDLDRDRLLRDLUUDUUDUUDLUULLRDRDRDRURLDLRRRDDRLLURLRRUUDLURDRRUUUDDRLLLLUULRRDDRDDRUULRUURLUDRRULDRUDDDDLDLDLLLUULRDULDLDUURURDLDDRLRLDURDRULLDRURURULUDLDRDRDURRLRRDLDLULRULDDULRLDRUULUURRLDRRLUDLRUUUULDRDULULLULRUUDUDLDULUULLDLRRRRRUUDURRUDURRLUDRLDULRURLUURLUULRRURDLLLRDDLUULDUDRLDLDURLRLLRRLLLLLDLRRRDDRLRULLRDUDRLRRDDULLUDLDDURLULDDLRDDRLRLRDLULLURLRRDULULLDLRURLULULLDDRUDDUDUURRRDDURULDRLLRLDDRDUDURLRLLDRRLRLLULLLRURULUDDDRRUDRDULLURUUDURLLRDLULDULURDRDLUURUULRRLRRLLLLDULUDDRRDRDLDRLDLDLUUUDLURLDRRLLULDLLUUDURLUUULLRDUDDURRDLURDRUUDURDLRDUUURLDRURLUDRRRLDLRURUUURRLURLDRULUULURLRURUDUDLLRLUUULURRLLRULLDLURURDLDLLLULRRRLRDRDDUDDURLRLUUUUDLURDURRURLDLRRLRULLRRRULUULDLLLRULLDULLLLLDULLLLRUDLLLDLDLDDDUDRLDLURRLURURUUULLUDLLDLRDDLRRRRRDLLDLDRRRDULUUDURLUDDLRLUURDDLRUUDDDUUDUDDULURLRLRLDDDUULDULLDDRDDDDULDDLUDUULRLURDRLLLRDLDRLUDDDURLRLDRLLDLRRLLLDRDLRRDRDLUUURLRDLDUDLDLRDRDLLLULRDRDULLUUULRURLDURDRUDLRLDLDRRDLDURLRLDUULDURURUUUULRLLUUDRLRDLRURDLDRLRUDUURUDDDLUUDDDLURLRRDRDRRLRUULDDUDRRRLDRDULLDLDLDLRULDLDLRLUDLLRRUDLUDLDRURRUUURLDUDDURURRUURDDDDRRDLUDRLLLLDULDDLLDDDUDLURDLULLLUUUULLLRRLLDDUDRRLRRLLURULDURRDRDLRRRRDLLDUULLLLRULLUULLRRLUULRLRRUUDUURLLDUDRUDDLLUULRRURURDRRRLDUDULDDLLDRDDRURRLRRUDRDRRDLRULDULURDDULLRUDURDLLULDLDUULDLULLLRLRDLDLUUULDUDRLULLURRULRRDULRDURULUDRULRDRUULRRRDUDLUULLRDDRDDUUURLDDDUDRLDRRURRUDDLUUDLDRLUDUURLDDULDUURRLDDLDLURRULRRDDLDRRLDURDRURRDDRULDDURRURDUDRDRRRRLUURRDDDUULLDRLULDUDRUDDRURDLULURLRLDRDURLLLRRULDLRDDL
Generation 3, Fitness 41: LUDUDDRDLLDUUULURDDULLDLDLULURRDRDDRRRRULRDRDRRLULDDDRUUDDDRLUDDDDDRRRLLRURLRLURRRDRRRUDRLLRDLLLRDLRRRDDRUDUURDRDDUDDLRUDULLDDRULRRURULDDDDRULLRRULUUDDRLRLRULDURUDLDRUDRUURLURRDRLUDDRURLULLRULUDUUURULRDUDRRRLRDDLLUUUUDLDRUULLRUDLDLDUDLLDUDLDLLLLURULLRUDDDLLLUDURRLDUULRULRRULLRUDRDRRDUDRRDULURLDRDUULDDDLUDRRRURRRURRUDRDUDRULRDDRDLUDDUURUDRDUULLLDDLLULRUUULLRULDLRULDDRLRLLDRULURUDDULURDLRURULULRDUDLULDDDURDRDDLUDLRRUUDUUUDLDURRURRRLULRLLURULRRDDDRLRRRUUURRUUUUUURUDULLDDDRUURDDRRULDLRDDLLURRUULLDLDLDDRLRRLUURRUURDRRRRLURRDLDRDRRLURRRDDUDRDRLURURULRLUDULUURURUDRDUDLURLURLLRDUUURUDLDDDDUULRLRLRDDLRRRDLDLLDDLDLDRLRRRULLLLRLDLLDLDLLRRLUUUURUULDUURUURURRULDRURLDRURURDUDLDRRLDULDLDRRURLRLLDRLUDLUURRDURRULRLUDRDDLLDLLRDLUULDUUDLUULRUURRDULDLRRDDRURDUUURLDLUUDDLDLLRRRUURDLLULRUULLDRLRLRRLRLLUDDUDLLURDRRRRDULLRUDDURRUDRDDDURLDRRRUDLLDRLURDDRRLLLLUDRLRRRLLDDUURRLUUULUDUDLURDURUDDRRDRUDDLDUUDLULLRDDDRURDUULUDDDUDULRUURLURRUDRDUDLULULLDRDURUDDRLRURUDUDULULURULRLUDUDLDURDLRUDLDDLDLLLDULRRLURLDURRLULRLRUUDLLDLLLRLLDURRURLDRUDDDLLURLLLLLLRULRDLUUDRLULURDLLRDDRUULUDURDUDRRDLLLDRUDLDRRLLUDDRDRLUUDDLDRRLDUULUDDDRRDDLLRDDRRDLLLDLRULRDRULRDRRLLRRDLURUUDUDURDUDDDRLDDULUULDUULRDLUUDLLRUUDRDRURUDURDUULLDLURLDUURLLULDRLUUDDRRDLRLLRUURDRRDULURLLRDULDLRLLDDULDRDURDDULDRDULDLRRRDDULLDUDDLRLLUUDUDDUURURRURDULDDRDLRDLRDLURDRLURRRLURUUURRDDRDLUUULDLUDDURUDLRDLLRLUDUDDLULURRDUUULURRLDURRULLUDULRRLLDLRRUDRDURUDDDRRDDRDURDRDLDDULLULLLRDRRURRRDDRRRDLULRRURDULURLDLRURRDUURDRUULDDURDRURDRLDRULULLLUURRRDLDRULLRULLDLRULLUULRLLDRDLUULRLDDLUURLLUUDDURULDUDDLRRRDURLLDRLUDLURUDUURUDUDDDRUDRDRLLDUURUDLLLDUDDDDDDLUDLDLURRLLLLLLRUDUDDUDLURRDLDDDLLLURLLDLDDDUUDUDRULUDRULRLLLRULLRDUURUDLURLDURLDDULRUDUURRLLDLUUUDLUDRRULRRLUDRDRDDDLDUURDLUDUDLURRDLULULLDLLUULRLRULULRLULLLDDDDDDUDRDLRLLRLRRRRURRRDDUULLLRUDULUDUULURRURRRDLURDRLRRDRLLDRDUUULRULURUDRRURRRLRRURUUUUURRDULRDRURDDULDLULDURDLRLURRRDRDDLULDLLUULDLDRDLLLRLLRLUDLRULURDLRRURLDULURRLDDDDLLLUDLUULLRURURLLUDLLRLDRLDLLDRLLDDDUDLDDUUULULRLDLULDLLRLRLLRDRLUULLRDLLDUDDDRDLUDRLRDDLURDURUUDDLDDLLDULRRRRUURDULDLDLLLRDRRULRDLRDLRRUUULLDLDDDDUUDUUULDRLUULLUDUUDUDRLULRURDUUULRLDRLDDULURUDLDURRULLRUULUDRLUDLLDRRUDLDUDLLUUDRDDLRRLRDLUDDDDLLURLRRLUUULLLRULLUULRDDLURRURDRDDRRRDDRLUULUUDLURLULLLDRLDUDDLLRDLULDRLURDLRRDRRUDDDRDRDLRLRDRLUDDLULLULDLUDRLDRRDUUUDUDDLLDDUDRRULLLDDDDDDURRDRDRRLLURLLDUUDRLDUUDLDDLLUDRLULRLRRRLDUURLUUDDDLLDDRDLDLRRDULUDLLDLDRLUULDUDLRLRUULRLUDLDRUULRDUULRUDDDRULLRRURRDUUDURURDRULLDRULLDDRRLLLDURLUUDDRLDRLLRUULDUDULDDLRLLLDRDLUUUUUUUUUDDRULLRUDULDRDLDURDRULRLDURRRLRDLDUULLUDLURLUDLRUDDRRLDRURDLLRDDLLLLDLLUDLRRRUUDRUDLULDLDUDLRULDULRULULLUDDLLURRURUUURRURRULUDURDUDDLDUDRDLDLLURDLDULLRDDLUULLRDDRRDDLLRRULUDRRDDURDLDRLLRDLLDLDLRRLDDRRUDRULRDDUUUDRDLDDDULULDLULRDRDLURDUULLURLULUDRDLRUDLDLLUULRDDDUDLUUULLDUURDLUURUULUURUDDRLDDLLDUUUDLDURRULRURRRRRRLLLRULURDLRLURUDLRLLUDDLUDRUDRURLLLRRLDRRDLRDDUDDRRLLUUUDLUUDLDDRLDULDLUDRLLRDLULULURURDULDURDURRURDRRUUUULUDLLRRULLLDLRLRLUDLDRRLLLURUDUUDLDDRURLRLLRLURRRDRRRDUDUDUDUULDRRLLDUURDDRUUDDLULLRULUDDUU
Generation 4, Fitness 43: LUDUDDRDLLDUUULURDDULLDLDLULURRDRDDRRRRULRDRDRRLULDDDRUUDDDRLUDLDDDRRRLRRURDRLURRRDRRRUDRLLRDLLLRDLRRRDDRUDUURDRDDUDDLRUDULLDDRULRRURULDDDDRULLRRULUUDDRLRLRULDLRUDLDRUDRUURLURRDRLUDURURLULLRULRDUUURULRDUDRRRLRDDLDUUUUDLDRUULURUDLDLDUDLLDUDLDLLLLURLLDDULURUDRUDLDDRLDDRRRRDULLLURLRDDRRDLULLRUDDUDDLRLDDLDULULDLDUUUDLRRLDDUDULDDRDRUURDLLLUUUDURDDDLLRDLUURULDDLRULUDLLUDDLRLURURUDRRDULDDDRURLDRLLRDUUDRRLLLUDURLULRDURRUURLDDULLLDLDURDURLULURUDURDDUUUURDDUUDDUDDRDRUULRLDRULLUURLLDULDLULRRLUDDLRDLURURDDDURULLRLLRRLLUDRURURUURURURDRRULRRDUDDDLLUDLUDDRDDRRRLLDLRRDDDDLRLURUDURDDDLRRLDDURRDUUURLULLLULDRLDURLDLLURLDUULLUDDUULDLRLULUULLRURDRDUDULULLRDLULRURUDUURLURDUUURRDLUDURULRUDDUURLURRDRDDLLULDDLUUDLRDUURRDUDURUDRURLDULLURDDURDURUDDDDDDRUDRUDDLLRDDRUULDDULDLLDUDRULDDRDULRLLLRUDLDLLULRRLDLDLRRURDLUULDLLRLDDDLUURDRUDULUURLDDLLLDUULURDULULLLDRRUDUURLURDDRURUULLDRUDLRLLULDURRDUDRRDLRLRURURURDRRRLRULDLDLDDUDDURLDDLRRRRLRUURUUULRURUDDUUDDDULRRRDULRLLLRUDLDUURRUDRDRRRRLRRLLDRRURLRLDLDRURDUDDDRLRUUDDURULRDRDUDDULRDULLLRLDULRLDRDLRDLDULULUDRDLLLLDLRRRULRUDUUDLLDULRDUUDUDLLDURDRDDLRRDUUDDRRDRUULRUDUDRLLDLLULRDULULUDLDLUDUUUDRUDRLDRRRLDRLDRRLLURUDURDRLRLRRDLRRLURDLRLRRLUDURUDULDLDRULRLDRURURDRLDDURRDDRDLRRDRULLLDDRRRUUDDRULULLDUUDDURLRLDDLDURDLRLRDLDRLDDRDLLUUDRURDRRRLUDULDLRRLRLDDRRULLLULRRDULRURLURRRUURLRRDRLLRUUUDDLDLUUULRDRDLRLURDRRUUDDULRUUDUULDRRURLRRLDUDLRULDRRDLDUDLLLDLRRLUDLDDUDLRRRRLRUDLUULRDDRDLUDLRDRLRRDULDLURRDUDLULRULDRURLRRLURLDRRRDURLUDDDRRRULRLRURUDUUUDLDDDDUURLLRDRDUDLRUDLDLLDRDLRLUUDRRDLUDDUDRRULLDDRDULUDUULRLLLLDUDRDLUDUUULDDUDURDLURLDUDULDRLRURRRDRUUUDRLLDLRUULDRULLURRUULDUUUUUUDDULURDLDURRLDLDLLLURLUUURDURRDURLUUDLRUURLLULRRLULDLLDDLRDDRUDUDLULRUUDLLDRLLDLDUDRRRRLRUDDUDUULUDDRRDUDLUUDLRUURRDRULLRUUUUDLLDDDLLRUDLRUDLLRRDLRDRDLRLRRURDLRUURDURUDUULRURURDDLDDDLLUUURUDRLRDRLDUUDDLURURUDRULRDLLRDDDDULLLURDRRLRRUDDLUDRDLDRLRLUUDLRDDDUDLLLRLDRRLRRRLUDLRLLURULUDUUUUUUUUDDRDLLDDUDRDDRURRLRRDDDULDDLRRRDUUURLRLLLLRLUUDLRRLURURRURDRDRUDRLURRULUUDDULDULLRRLULLUUUUDRLULDURRDURUUDLDLUDRRUDLRRDDUDRRLRRRURLRRULLUDDLRLRLLUUUDDLURDDLRRLRLRDRLDRUDUULDDUDDLLULRRRLDLDDDULDDLDLRURUUDDUDDDLULLDLRRLUULLRLRDURDLUDLRDUDLURDUDUUDUURDRDURULDURLUURULLLRLDRUDUDRURDRUDLLRRLDDLDLDDRUDURUURURRUDLDRDULURUULRURLDRDDDLRDURURDUDULURDUDULDLRLLRLRLLDRDURLRLURLRUUDUUDUDDDUDLRUULDDDULLLRURLLUDDRRRDRDRLRRLRULLRURLLDDRUUULLRUDRDLULDLDLULRDRLUURUUUDDDLLRLRDLUUULDDDLRLLULRLURLUDDDLUDUUUDLULULLRUUUDUDDLUURRDLLURDULUDDDUDLUURUULDLLUDLRULLRLDULDDRRDUDDDLRDURRRLRLUUUDDLRLRULUDRDLUUDUDLRUUDLLDRRDDDRDULLLLULRLURULUUDRRUURLRLRRLLUDDDULRLDRLRRRRLDDDRDULRLDRULUDRULURLRLLRULURURDDLLULDDRRLRLDDURDRRRRURLRUUDULURLRDLDDRRLRUUULUUUURRLLUDLRDRRURURRRRDDRULDDLLUUUUUDRDDUUUDURRRDDLRDUULDURURDURLRRLLURULDDUDDDUDRLULURLRLLDLUDDUUDLUDURULRRDDLRDLRRULDRDRDUURRURUUDLDULLDLLURDLUULRRRRDLLRRLLLRDURURLDLLLRLLLDUUURDDRDLRRLDRUDDRULLRRLLUDLLUUDRUDUDUDDRLLLUUULLULDLURUURDULDLDRURLLDULLURRLLRRULRLRRLRUDRDURLDULRURDULDRLLDULRRRUUDULLLDRLURRLURRRUDRUDLDRDURRRDRLRUDDUDRUULULDDRDRRDLDRRDDURDUDUDDDURDUDRULURRRDLRDULRLLDUDRDDD
Generation 5, Fitness 43: LUDUDDRDLLDUUULURDDULLDLDLULURRDRDDRRRRULRDRDRRLULDDDRUUDDDRLUDLDDDRRRLRRURDRLURRRDRRRUDRLLRDLLLRDLRRRDDRUDUURDRDDUDDLRUDULLDDRULRRURULDDDDRULLRRULUUDDRLRLRULDLRUDLDRUDRUURLURRDRLUDURURLULLRULRDUUURULRDUDRRRLRDDLDUUUUDLDRUULURUDLDLDUDLLDUDLDLLLLURLLDDULURUDRUDLDDRLDDRRRRDULLLURLRDDRRDLULLRUDDUDDLRLDDLDULULDLDUUUDLRRLDDUDULDDRDRUURDLLLUUUDURDDDLLRDLUURULDDLRULUDLLUDDLRLURURUDRRDULDDDRURLDRLLRDUUDRRLLLUDURLULRDURRUURLDDULLLDLDURDURLULURUDURDDUUUURDDUUDDUDDRDRUULRLDRULLUURLLDULDLULRRLUDDLRDLURURDDDURULLRLLRRLLUDRURURUURURURDRRULRRDUDDDLLUDLUDDRDDRRRLLDLRRDDDDLRLURUDURDDDLRRLDDURRDUUURLULLLULDRLDURLDLLURLDUULLUDDUULDLRLULUULLRURDRDUDULULLRDLULRURUDUURLURDUUURRDLUDURULRUDDUURLURRDRDDLLULDDLUUDLRDUURRDUDURUDRURLDULLURDDURDURUDDDDDDRUDRUDDLLRDDRUULDDULDLLDUDRULDDRDULRLLLRUDLDLLULRRLDLDLRRURDLUULDLLRLDDDLUURDRUDULUURLDDLLLDUULURDULULLLDRRUDUURLURDDRURUULLDRUDLRLLULDURRDUDRRDLRLRURURURDRRRLRULDLDLDDUDDURLDDLRRRRLRUURUUULRURUDDUUDDDULRRRDULRLLLRUDLDUURRUDRDRRRRLRRLLDRRURLRLDLDRURDUDDDRLRUUDDURULRDRDUDDULRDULLLRLDULRLDRDLRDLDULULUDRDLLLLDLRRRULRUDUUDLLDULRDUUDUDLLDURDRDDLRRDUUDDRRDRUULRUDUDRLLDLLULRDULULUDLDLUDUUUDRUDRLDRRRLDRLDRRLLURUDURDRLRLRRDLRRLURDLRLRRLUDURUDULDLDRULRLDRURURDRLDDURRDDRDLRRDRULLLDDRRRUUDDRULULLDUUDDURLRLDDLDURDLRLRDLDRLDDRDLLUUDRURDRRRLUDULDLRRLRLDDRRULLLULRRDULRURLURRRUURLRRDRLLRUUUDDLDLUUULRDRDLRLURDRRUUDDULRUUDUULDRRURLRRLDUDLRULDRRDLDUDLLLDLRRLUDLDDUDLRRRRLRUDLUULRDDRDLUDLRDRLRRDULDLURRDUDLULRULDRURLRRLURLDRRRDURLUDDDRRRULRLRURUDUUUDLDDDDUURLLRDRDUDLRUDLDLLDRDLRLUUDRRDLUDDUDRRULLDDRDULUDUULRLLLLDUDRDLUDUUULDDUDURDLURLDUDULDRLRURRRDRUUUDRLLDLRUULDRULLURRUULDUUUUUUDDULURDLDURRLDLDLLLURLUUURDURRDURLUUDLRUURLLULRRLULDLLDDLRDDRUDUDLULRUUDLLDRLLDLDUDRRRRLRUDDUDUULUDDRRDUDLUUDLRUURRDRULLRUUUUDLLDDDLLRUDLRUDLLRRDLRDRDLRLRRURDLRUURDURUDUULRURURDDLDDDLLUUURUDRLRDRLDUUDDLURURUDRULRDLLRDDDDULLLURDRRLRRUDDLUDRDLDRLRLUUDLRDDDUDLLLRLDRRLRRRLUDLRLLURULUDUUUUUUUUDDRDLLDDUDRDDRURRLRRDDDULDDLRRRDUUURLRLLLLRLUUDLRRLURURRURDRDRUDRLURRULUUDDULDULLRRLULLUUUUDRLULDURRDURUUDLDLUDRRUDLRRDDUDRRLRRRURLRRULLUDDLRLRLLUUUDDLURDDLRRLRLRDRLDRUDUULDDUDDLLULRRRLDLDDDULDDLDLRURUUDDUDDDLULLDLRRLUULLRLRDURDLUDLRDUDLURDUDUUDUURDRDURULDURLUURULLLRLDRUDUDRURDRUDLLRRLDDLDLDDRUDURUURURRUDLDRDULURUULRURLDRDDDLRDURURDUDULURDUDULDLRLLRLRLLDRDURLRLURLRUUDUUDUDDDUDLRUULDDDULLLRURLLUDDRRRDRDRLRRLRULLRURLLDDRUUULLRUDRDLULDLDLULRDRLUURUUUDDDLLRLRDLUUULDDDLRLLULRLURLUDDDLUDUUUDLULULLRUUUDUDDLUURRDLLURDULUDDDUDLUURUULDLLUDLRULLRLDULDDRRDUDDDLRDURRRLRLUUUDDLRLRULUDRDLUUDUDLRUUDLLDRRDDDRDULLLLULRLURULUUDRRUURLRLRRLLUDDDULRLDRLRRRRLDDDRDULRLDRULUDRULURLRLLRULURURDDLLULDDRRLRLDDURDRRRRURLRUUDULURLRDLDDRRLRUUULUUUURRLLUDLRDRRURURRRRDDRULDDLLUUUUUDRDDUUUDURRRDDLRDUULDURURDURLRRLLURULDDUDDDUDRLULURLRLLDLUDDUUDLUDURULRRDDLRDLRRULDRDRDUURRURUUDLDULLDLLURDLUULRRRRDLLRRLLLRDURURLDLLLRLLLDUUURDDRDLRRLDRUDDRULLRRLLUDLLUUDRUDUDUDDRLLLUUULLULDLURUURDULDLDRURLLDULLURRLLRRULRLRRLRUDRDURLDULRURDULDRLLDULRRRUUDULLLDRLURRLURRRUDRUDLDRDURRRDRLRUDDUDRUULULDDRDRRDLDRRDDURDUDUDDDURDUDRULURRRDLRDULRLLDUDRDDD
