Best genes by generation:
Generation 1, Fitness 128.88: RURRLLRDDDRRLLUDDDLUULDLUDLDDLDDLDLDUDRDDULLRRDLDLLRLUURLLDLDDDRRLRUULRLULLUDDLLDLDDLLURLDLLLUUDURDRLUUUULDDRDDDLLURUDRRLRLUDLRUUDDLUDURRRULUULRUULDULLRURRRRUUDLLRURUUDDLLDLLLDDRRRLURLLLRRUUULDLURDRDUDRLUURDRURULUULDLDUUURRLRURRDLDRRDUUUULULUURLUDDLUDDDLLLRLRLUDDLURRLLLLLUDUDUULLULLRRRLDDLRRDLULULRDRUDLDULRUDDLURRRRRRRRDDDRRRLLDLRLUUDRRULDRDDDULUDUDULLRUUULLRRUURUUUURLDLLURLUDLRUDLRDRRLDLUDRDLDRLURDLULDULRLLUURRURRLDLURRRRDLDUUDURDDRUURUULLURRRLUURDRDLRURDDLURDDRLUURULDLUDLLLDRLRRURDURLUULLRLUDUUDLRDRLDUUULULRURLLLURRULDDLUURDLRDRLRDDLRRLUUULUDUDRDRLDDDUDDDLLDULDLDUDUDRULULDUDUDUDURUDDRDRLUULLRLUURLURDDDRDULRLDLUDLDRLDUDRLRURDLRDRURLDRDRUUUUUURRLDUULRRUUDDLURDRRDRDDLUDLRUUURDLLLUDUURULDDLRLRRDLDRRUULUUDRDLRDRDRDRUUUDDDDLDLLLURDLRDUDRLRURRDUDRRURDDRRRUURRLDRDUDUURDDRDDRDUUULLDDDLRLDULLURLRRDDRDDRUDDLLULRUDURLUDDDRDDUURRRULRLRRUUUUDRUDURUUUUULLDLLUDUUURUDLULLLRDULUUDLRDULURUULRUURRRRLRLRDDRRURRUDUDLDRDUDDRDULDDDUDDDLDUDRUUDLLDUDDLRRLDRDURUULLDUDDUUDLURLLRURLRUUURULUDLUDULRDDLDDLLLLDRDUUUULLLRDURDLDRRUUULDUURRDRDDLUDRLUUURUUDRLLDRLLRLLUURLRLRURDUDUUDLRRLRRULLUULRLRLLRDDDUUDLDLUDURRLRRRLURULDRRDULDUDDUUULRUURLLDRDURURRLUDUURLLRRDRDLDUULRUUDULRDLUULRLRDLLDDUUDRUDULRLDLULLRULLRRRUDLLUULLULDDLUDRDLLLUURLDDDLUUDURLLUDLRULLLUULUDRDRULUURDLURLRLUDLULDRDLDLULRURDRDDDRUURRLDULUDDRRULDRRRULRRRRDRDDRLRLLDRRDURDURRLDDRDDDUDRRULRDDDDDDULDLDURURLRRURLDDUDDLLDUURDRRRLDULRRUDLDLLURRULDULDLRULLURDLDDRUDRLUUULLDRRDDDUUURRDDLDLUUDLDUDRLULDLRUULRRRUDDULULUUURDURUDRDUDRUDUUUDDLLRLLDUULUULURDUDRURRDDUUURRRLLDRDRUUURLLDULUUDRDUURURULRRUULDDLLRDRRRDUURLLDRLLRUUURDDRRUDLLLRLUDDLULRURDLURRDRLUDRLULULURDRDLDUDULUUDDRURLRRDDRULUDURDDRLLURRRLDUUURRUDRUUUUDLRDUDUURLURDDDDURLRDRRUUDUURLLLRRRDUULLRDLRULRDULURLLLRDLRDLDRDDRDLDDDLRURRUUDRRDDUDDDUDLLULDLLURULLRLUDURDRDUDLDUDRRLRRDURDRRURDRLRUDUUULRLULDLLULURDULULDUUULLULURUDRURRDDRUUDRDDRULLDLUDLRULDDLDURRLRRDDLUUULRUULRLRUULDDLDULRLRRDLURDLDUDLRURUULDULLLLDRURRDLDULDDDDULULDLULURDRLLLURRLLLRDLRDLULLRRURUDULLLDUURDUUDUUULLURUUULLDDLDDDRULRUDRUUDLRURLRDD
Generation 2, Fitness 145.4: RULUDDURRLUURDRURDRRURLRDRLDDDRUDLRRDLLLUULDLURLDDLUDLLULUDLURUDULRLDRRUDDULURLRLDRUDUDLLRRRDLLRDURLRRLULLRRRULRDDUDDLLULLRRUUDRLUUDLDLURDLDURRULLLLULDUDDRURRDUULDLRULUDLRUULLRULDRRRLRDLLURDDDDRLRULURLLLULRRRLDLLDUURULDLLUDDLLDURRULUULLRLURUDLUURRLLLUDLDLRURLDLDRRUDRDLLRDUDUDUDUULLLULRRURULLDLLLDRDLDDLDDDDRRRLRLURDRLRRUUULLLULULRULUULLUURRDRRLUURURLRRLDRURLUDURRLLLLRUDDLLUDLULLURRDUDUDLDLRLURRLUDRUDULUUDRDULDDRRULLDRUDUDRRLRURDRLLURUULDRLLRDLDRLURDLRRURRDDUDLRDRLRRRULLDRDUDLRDDLRRLRDRRUDURUURDRDLDDRDRRDLDLRLDDLULRLRUDLRULURLDRLLURUUDURDLDDRDRRDUUDLDRULRLUDDDURDDRDLRUDURRLDDURRRLLRRULDURLLUDUDRLLRDUUUDLDRRUUDRURLDRRURRULDLRRDLDDURDDDRRUURDDDULUUDLUDDLRUUURUULLURLDDDRRURURULUULDLLURDUULRUDDLUDUDRLLLRLRRUDLRRRUULRDLDLLULLDRRDLLLURULLDLUULRUDUULURUDUDRDULRLRURDLULUUUDDDURUDLDLDRLDDDRDLLRLDUDUDRDULLLUUDUUDRRLULDUUDUUDRUULLULLRDDDULULLRLURDRULLULDRRUDDRLDDRDRUUUDRRLRRLLUDDRDDUDLUDURDULRRRLRRLRRDDDLRLLUDDDDULLDDLRULDLRURDDRUURRDLULLLDDUUURURLUDDLDUURLULUUDDULULLLDRRRLRUUULRDLDLUURRULURRRUUDLDDDUUUUDLRLRRRURLLDRRLDDLDULRDLLURDDURRLLDRLDUURURUUUUDDRLDUURUULLUULLRLURLLLLLLDURRUURLLRDDDLLRDDDRURRLDDUUURDLDDDUDRRURRRLLDLDULDULLUDDRDRURUULUDDULLRDUDURRULRRURUURDRRRDDDRLRRUUDRLRUDRRRRDDDRLLUDRULUDLLLLLDRLRRDDRRURLURURUUURUUDUDDULLLLLLDLDRLUDDDUULURRDDRDRLLLRLUDUUURDRLULURDDLDRDRUDLRLDRLDULLLRLRLLDDDUDURURDRRDDRRLRRRRRULRRDURRRRULULDLDLDDURRDLLDRURRRUUDLRURLUULDLULLLRRUDURDULLUUDURULUURLLUUDLUUUUDLURRUDRLURULRLDRLULURLLDULURRRLLLURULRLLLRLLDLULLDUDUDLDRDUDRDDRLRDRDRUUUUUDRUUUDDRRURLLDLUULRLURLLUDRDRRDRRUURLDLDLLULLDLRLLLURUDLLRDLRRLLRDRLULUUUURLLDUUDDDDULDRLULLLRLUURLDDLDLUUDLLDLDRRLULLUDUUUURRDRDURDUURRDDLUDLLRUUDRLLULULURLURLRLRUUDLLRUURRDULLULURDULUDRUULLUULLUULUURLLULDUURDULDRDDLUDULLLDLLDLRDRRLURRULURRDDDDDURRDDURRUDDRURLRDULDDRLRDDLLDRURLUDDLLDUDDULDRDRLLLRRUDDUDLRRLURRRDLDRDUUURURRURUUULDLRLULDRULRDDDRDURDDRRDLURLLUUDUUDRLLUDDDURDUURLLLDDDURDLRDRLRRRRDLDUDLRLDURULLRDUURLDRRRUDLURRDRUULLUDDDLLURLRUDURLLUULUDLDRUUDLULDDLDLDLUURLLRDLDRRLRLULUUDURRUDRULDLDLRRRLDRDDUDDDRURDDLDLL
Generation 3, Fitness 150.36: LDLDULRDULLLDRRULUULLLURLDDDRLUUDLLULRLLRRDDDLDDLDDRLURLULDLDULDRUURLUURULLURRRDLUDRRRLLLUDLRRDDUURDRRULLDULRDDRDLURRDRLLLDRUUUDDRLLLLRLLDLLLRLDDULUDULLRDRRULRLRDUURDRUUURRDRDDLRLLDLULLULUDLUDLDRULRDRRUURDRDUDDLRULUULUDUDDRULRRURDDDUURRURRLUDLLLDUDLLDRDRRDRLLRDLUURLRRLRRULRRLDRURDRRDRRRUUUURUUURRULDURRUDDRLRRURDLULRLRLUULUDLRURUDRDRURDLRUDLUDDULURRURLUDDDRLLULDLURDRLRURRRDRDLRDLDLURDUDRRRLDDURDDUDURRRLRDDLULDUDRRULLULUDLUUDUURURRLDDDDDDUUUDDRURRDULDDDUDLRLRLUDLLLURDURUURUDURRDRDDUULDRULDLLULRURDUDLUDURLDULLRRDRDRUUDLLLURRURRURRDDRRDRLDDLDLUDDURDURDDDLLUUDLRUDLURULDDUUULLUDLUURDRLLRLUDDRDRRURURLLDRDDULRLLRDLUDRULLDUUDDDDUUULDLDUURURDRRDLRURLDDUDDLDUDRDURLUDULRULRULRRRRUUDLDDLDDRULRLDLRUDLDRUDLUURLLRLURURURRLDDDLDULLLDDLDLLDRUDURUDLULRLURRRRURDRLLDLRLULRDLDRDDDLUURDRURDUDLDLLRRLURRDLDLLRRDDLRLDULLDLDRUULDDRURDRRLDRRDDDRLRURLUUULLRRRUURURURRUDRURULDLUUDDDDRDLRUDRRDRDDDURRDRDLRRRRLRDUDDRDLLLRDULRDUDRRLLDLDLDDLRDRLURRRLDULUDRUULUDRUDLUDRRDDLUUDURRLURDUDLLDDDULRURLULLDLRRLLRRRULRRDLLDRDLDDDRUDUUDRLURRULRRUDLDRURUDUDRLLRRDDDDDLURDRLDRLLLULUUUDRLUULDUDRRRRDRDRLULLRUURLRRURLDLRDLLRUDUURLLDLUULUURUULDRRLRRDLLULDLULUDURRURURLRLDUURLDLUDRUDLDURUULLDDDLULUURDRRUUDDUDLRURUDRLUULUDRLRRLLUULUUDUULDRDLDLRURLRRLRUDDUDDDUDUUURLRURDLDDRRUDDDUUULRRLULRUDDDRRLDRRLRLULUUDURDUDLDLLURRDDURRRDRUULRUDRURLDDRRLLDDRUULLDRLRUDLLLLLDRUDULDRURRRUURURLRDDULDLDDRRRULDDLDLDLUDLDDLLURDDRLULRLRRLDRLRDUDDDRURLUUDLLDUDRRLDDURRLRUUDULRRRDLULLRURRRULULLULLLDRUUDRULDDDUDDLRLULRDDURDLRLLUDLURULLLRDLURLDRUDLUUDLDRUDDULRLDUDDLLDULRRDRLLRDLUUUULRLDDDRUULUUUUURRDRULRDRDRDULUUDRDDURUDUDDUUUDDLRRUDLURDULLDLDLDULDRURLDDRUDLLRRLRUUDLDURRDRDRLLRULLDRDLRLDDRDLDURLLULRULDUUUURDLRULRDRDLDRLRDDLULRRUDLDRDDDDUDUUUDRLDDLUURUDRLRDDLRRRRRUDULRUURURURDRDLULULULURUDRUULDRULRRRULDLDUUUDLRLLRLUDDRRRRUUUURUDRRRRLURRRDLUULRRRURLDDDDLUDURUDURLULULRRRLRLRLDLLLRRURRURURDLDRRLLLDRDDRLRURLLRURLRDURRLLUULUULDULDDLULURDLRULDUURDRDDULLLRDDLDUDDLRRUURLULDRULLRDDRRDLRUDURDDRURRRDLRULLULULLLDDRRDLRLUUDUDLLLDRUDUULURLRLLDUDRUDLRDRULRRDDDRDULR
Generation 4, Fitness 179.44: LDLDULRDUDULDRRULUULLLRRLDDDRLUUDULULRLLRRDDDLDDLDDRLURLDLDLDULDRUURLUURULLURRDDLUDRRRLLLUDLRRDDUUDDRRULLDULRDDRDLURRDRLLLURUUUDDRLLLLRLLDRLLLLDDULUDULURDRRULRLRDUURDRUUURRDRDDLRLLDLULLULUDLUDLDRUDRDLRUURDRDUDDLRULUULUDUUDUDLRRURDDDUURRURRLUDLLLDUDLLDRURRDRLURDLUURURULRRULRLLDRURLRRDRURUUUURUUURRULDURRUDDRLRRDRDUULRLRLUULDDLRURUDRDRURDLRUDLUDDULURRULDUDDDRLLULDLURDRLRURRRDRDLRDLDLLRDUDRRRLDDURDDUDURRRLRDLLULDUDRRULLULUDLUUDUURURRLDLDDDDUUUDDRURRDRLDDDUDURLRLUDLLLURDURULRUDURRDRDUUULDRULUDLULUURDUDLUDURUDULLRRDRDRULDDLLURRUURURRDDURDRLDRLDLUDDURDURDDDLLUUDLRUDLURDLDDUUULLULLUUUDRLLRLUDDRDRRURUDDLDRDDULRLLRDLUDRULLDUUDDUDUUULDLDDURURDRUDLRURRDUUDDLDULRDURLUDULRULRULRRRRUUDLDDLDDRULRLULDUDLDRUDLUURLLRLURURURRLDDULDULLLDDUDLLDRUDURUDLULRLURRRRURDRLLDLRLULRDLDRDDDLUULDRURDUDLDLLRRRDRRDLLLLRRDDLRLDULLDLDRLULDDRURDRRLDRRDDDRLRURLDUULDRRRUURURURRUDRURLLDLUUDDDDRDLRUDRRDRDRDRRRDRDLRLRRLRDUDDDDLLLRDULRDUDRRLLDLLLDDLRDRLURRRLDULUDRLULUDRUDLRDRRDDLUUDURRLURDDDLLDDDULRURLULLDLRRLLRDRULRLDLLDRDLDDDRUDUUDRUURRULRRUDLDRUDUDUDRLLRRDDDDDUURDRLDRLLLULUUUDRLUULDUDRRRRDRDRLULLRRURLRRURLDLRDLLRUDRURLLDLUULLURUULDRRLRRDLLLLDLDLUDURRURURLRLDULRLDLUDRUDLDURUULLDDDLULUURDRRUUUDUDLRRRUDRLUULUDRLRRLRUULUUDUULDRDLDLRURLRRLRUDDDDDDUDUUURLRURDLDDRRUDDDUUULRRLULRUDDDRRLDRRLRLULUUDURDUDUDLLURRDDURRRDRUULRUDRULLDDRRLLDDRUURLDRLRUDLLDLLDRUDULURURRDUURUULRDDULDLDDRRRULDDLDLDLUDLDDLLURDDRDULRLRRLDRURDUDDDRURLUUDLLDUDRRLDDURRLRUUDULRRRLUDLDDLLLDURLULRRLRUDDRULDRLLLDUDUUUURDRDURULLRDRRLUDLLUDUURLUUULUURULUULURRLURLRLRUDULURRDURRULRRLDRRLLDLULULURULUDRDUUDRLLRRRRUDLURDDLULLUULLDLDUDULLLDLDLDDDUURLDDULUULDUULLDDULURRULDRDLRRRUUURLRDRUDRRUDRLDDRRLRLDUURRDLURDRRRUUULDRDLRULURURRDRLRRDDDDLULLRDRDRRDLRLDDUUULLDUUDRULDRURUDDULRDDDDLULRUUUDLUDDRLDLULRDLRRDRDLRUDLRDDURRDRLDULRLLUURLDUDRUURLLLDRDLLDRLLLULDUULLLULDRRDLRUULDDDLUDUDLRULLRRDULDRLLRLDDDUDUUULURRLUUDRLRUDLRRULULDLDDRUDLDLRUULLDDLUDRULDLDRLRLLDRRULRLUDUUDRRULRDRLRLDDRURURDRULUUDLUULRUDULRUURUULULDLDDLULDUURRRRLDUUDRDUUULUDRDRUDDLLULDURUUDULDLUDLUULDRDDRL
Generation 5, Fitness 140.0: RURRDUDRRDRDUURRUUUURRRDRULUURLRLRDDUDLLULDLLDLUDULRLULRLDURRRRLDRRUUURRDRUUULULRDDDUDDRDUUURRUDLDDDDDDUDDURDULRRDURRDLRUUULDRLDURDRRDRLRURRLULDRURLRRRLULDLRLLURRLDRDLRDLDDLRDRUDLLRDLLLRRDLRDUDDUURURRRRRRLULUURLRDDRULLURLDLRUUUURUDRRUURURUULUDLLLRUUULLLLULLULUDURRDURDRDLDRUDRLLRDDURLLDDDDUURLURLDULRURUDRRDLUDDLUDULRDRUDLUDLDLRUUUUDLUULLURDDRUDRUURURLDRLLDLLLDDUUDDDLUDLLDRDULLURRDLDRRDURRLRRLDLRRLRDRUUDLRLLURUDDLRUDRRDUUDLUURDUURLDRUDLUUUDUDLRRUULDLULLURDLLULURRLURRULRUUDDLLUUDULDDUDLLRRDUDRLRLLDDRLRRRULLDLLRLDDDLRDULLDRUULULRDLDLUULDDLRRLDRDRDRURUDULDRRDRLURLLLDULURRLLDLLUDUDRRRRDURDUUDULLRURRRRDRRRULRRRRRRDRLLLLURRRUDDRRULUDLRUDDDRRDRDDDUULLURLLRDLULRLDRRLUDUDDRUURLDDLURLLDRULLDUDULLRRULULDRRRUDDRDDDRDUDUUULULUDULRLLLLDLLRDRURURLUURLDDURULRDULDDRLRDUDDRDDURRURUDUDDDDRRLRULDDRURRLDULDDDLLULRRDLRUDDDUUDLLULRRDUDLUURDRDUDLRDRRLDDDRRRDRURDRRULULUDRDDLLRRULUDURDRRRRDLRLLURLLDLLDURULLUDDRUUUDUUULDURRLDDDLLRRRULULRLURUURUULLRURDUDUUULLRDLUUDUDRRLDDLDRRURDRLUDLLULDLUUDLDLRDLDURULRRLDLUDDRRRLLDRLLDDDLRDURULDURDDLRLRRDDLDDUDUDURDLUDRURDLLDRLDDUDURURDLDLRUUDURURLRURDDUURRDUDUDRUDDDLURDUDRLDURUURRRLDUDDRLRULDLDDRULDRLLDLUDRRUULLULUDURLDLLLDDLRULUURLRRDLLRRRUUUURLLUULLULURDRDRUDULLUDRULRLRDRRDULUDDRURDURDURURDRDLDDUDRULULLRURLLLULRUDDRURULLURURDUULULRDLLRLRLDURURRUDRDUUUDUDUDLUURDRURULUDRUDRRRRUDDURUDRLDULDLLDDULLUUDDULRDRLRLURDLLULLDDURDRUUURRULUDLDLULDUDUDRLDDLRLRDDUULDUDURLLLLURLDRUDURDUDUUURDDDRRRLLDURDURDRDUUDDLDRRRRUUUUURURDLLDDULRLLRDDLRRLDLUDDRRDULRDLUDDRLURDRURRULRDDURRRURUUDRUULUDDUUUDUUURULDDLLLDUDLURDRDUDLLLRUULLLLRLRLLDDRUDDLDDLDLURDLRRDURDRDRLULUURLULLURRRLLDUDULDUUDDDURDDLLRLRRUDURUDURDLDRRLUUURDUDDUUDRURRDRRRRUURURDRRDLDRLRUUDDDUDUDUURLUULRUUULULDRULUDDRDDRDRLLLRRLDRRUDLLRURDLLUULRLLUDDDRDRUUDLURLDLLUULDDULDDURLRRLDDLULDDDRLRURULDDUDUUDDDDRRDRRUDDUDDLURRULRRLLURUDLLULLLUUUUDRUUUDRURRULLUUUDLDLDRUUULLDURLLDDDRDDLUDDRRRLDDRLRDURDRDDLDUDRUULDLRLLRRUDDULLRUUDULLUURRURDRLLDRURURDURDLDLDURLRRLLRLLDDRLLUDRDDDLUULLLDDLRRUDLDULUUDLLDURLRRLLURLLDLRURRDDRUUUDDURURLUURUDULU
Generation 6, Fitness 180.44: RLLLDULUDRRRLLDRULRDDDDDURUUULLLUURRRURLUURDDUDRRLURDULLURRLDURRUDDULRUDRDRRUDRRLRRULRLDDLRLULLRLRRUDURUURDURRUUDRRULLLRRRLLDDLDDRDUDLRDDUUUDRDDLRURDRUDLRURUDURLDLLRDUULRURULLLLDDDRLLRDDRURLDLDURDULDLRDUDRDULRLDUDLURDLDDUUULRRRDLLRLDULLLLULRLDDUDDRRDUURUDDULLDRDDDUDDURURUULDDLLDDLLUURDUURDDURURDURDDUUUUDLUULUULLLDLDUULLULURDRURDLDDDUDRRLUUDLLLRLUUUURURDLULUUDLURDULDLUURRRDDRLRRDDDDDLURRRLRUDULUUDDRDDURLRUDRRLLRLDRRDLLDRRRDRRLRRURDDDDULDLLRDDRDLUDULLDRURRLRRUDLRLUULLLLULULLRDRDUUULRLLDLLURRUURRUDRUURRLDLURRLDULLLDRLRLRRRRDRRDDRLRURUDRDDRRRRUDLUULULUURDRLLLDLRURDRLDULRRRDLURLULURUUDDUDDRLRDDRDRDUDURLLURRLUDLUDURRULDLLRULDLLDRRDUDLLLRRRLRRDDLRDLURLRLRDDRLRRDUDRURLURUDLLDRDDDRDRRURRLRLUDURLRLUDURRRRRLLRURUURRRRLLDLLDLLLUURDDLDRLUDDULRDRRLDRLDDUDDUDLDDLRULRLUURLUUDULDDDRRDUDRRDUDURULDLDURUUDRLUURLDULDDDUDDLULRUDLLLUDDUUUULULRRLRLLURUDUUDRLUUUDLUULRUDDLLRLRRRLDLUDDLLLDDDDLRLDLURRLLDURDLUDULLRURLRLRLLRUDRDDRDURRUULDLDURDULLUDUDRRRLDDUUDDDDDDLRURDLDLUDLDLDRRDUDDDRRLULDRDRURDLDUUDLUUULLRDLURLDULDDRDLDDRDRRDULLLULURLLUULULRDLLLDRLDUULLRRULLUDLDURDUDRRLLDRRDRDULRRLRRUDULDLRRUUUDLLRDRRRUUDRRRRLDRDULUDDUDRULDDLULDDRDULLRLLULDDURRRUDLRLLDRLDRRDUDLLLLDLDLLDUUDRUUDDRULUUURLRLDLDDRRUURLLURLDLDRDDUULUULRDUUDUDDRRRLRRUDRDRDUULRUDDDDDRRRDLLUDRLLRUURLRRLLDLRDDLRRRLURDURUURDUUDLRLDDRLUDLDRDULURLRRDDRLRDULRUULLLRDLLLRDLRRUULRRUDRLLLDLUURDDDRULDDURLRULUDRRRRURRRRLUDRDRLLRDLDRRURDUURRUDDLUULDRRRRLLRRLRDLDULDRLDLRULLDLURRDRLUUDLDRRURRLUDUDULURRDLRURDRUDDRRLLRLLRDULRLUDDRLUDLDRURDURRLDLURRDRRDRRULDRDDDULURDRDRDDRRRLRLDURDRURDDURDURLDUUUUUDDLDRDDRLRRRLLRURDUURRRDLDLUDUUURDLLLLRDDRULLLRRDLRRULRURUDDRULLDULLDLLDUURRDLUDRLDDRDRURDRUDURULDLDRLULDRDLDDLRUURLRRLUDRDLLRDURLRRLUURRLDLUDRLDDRLRRLUDDURURLLDLLDRURLLLLLDDRRDDDURUDRUUUUDULLRULLDRRUDRLLLUUDLRUURRRLDDRUDUDLDUURDULRDULLUDLLURURLULUDDLRULLUDLDRDRRLLRRURDDUDDRLDDURURRUUDLRDRDDUDULURULLURLLLDRURULURDUDDLUURLLRUDLRRRRLLUUDRRRUDDLLLRURRURDULLDDUULURLLUUUDLRRUURLUULLLURDRLRRDRRRLDDDURRRRRLRURRLRDLDRDLDDRUDRLDULDULRLRUULUDDRULULLLDDDDULRULLDRURUULLD
Generation 7, Fitness 214.4: RLLLDULUDRRRLLDUULRDDDLDURUUULLLUURRRURLUURDDUDRRLURDULLURRLDURRUDDULRUDRURRUDRRLRRULRLDDLRLULLRLRRRDURUURDURRUUDRRULLLRRRLLDDLDDRDUDRRDLUUUDRDDLRURDRUDLRURUDURLDLLRDUULRURULLLLDDRRLLRDDRURUDLDDLDULDLRDUDRDULRLDUDLURDLDRUUULRRRDLLRLDULLLLULRLDDUDDRRDUURUDDULLDRDDDUDDURURUULLDLLDDLLUURDUUUDDURURDURDUUUUUDLUULUULLLULDUULLULURDRURDLDDDUDRRLURLLLLRLUUUURURDLULUUDLURUULDLUURURDDRLRRDDDDDLURRRLRUDULUUDDRDDURLRULRRLLRLDRRDLLDRURDRRLRRURDDDDULDLLRDDDDLUDULLDRURRLRRUDLRLUULLLLULULLUDRDUUULRLLDLLUDRUURRUDRUURRLDLURRDDULLLDRLLLRRRRDRRLDRLRUDUDRDDRRRRUDLUULULULRDRLLLDLRURURLDULRRRDLURLLLURUDDDUDDRLRDDRDRDUDURLLURRLUDLUDURRULDLLRULDLDDRRDUDLLLRRRLRRDDLRDLURLRLRDDRLRRDUDRURLURRDURDULDRLURRLDURRULDDDDDDRULDUUUDURLURULRDUULRLULDULURRUUDLUDLDLURRURURURUDDLLLULLRULLDUUDRRDLDLDULLUDRUDRRDDLLLURDLDLDRULDUUDLRLDLDULDLLDRDURDLRRDLRUDDUDUURDLDRLLRDDDLDLLDRLLUURUDLDDRLLDUDRUUUURRLUUDULUUDRLLRRDRRUURRDUULRULURLRRRLRLDLDULURRURLRDLDUDRLURUUDLLUDDURDRDULURLDRDDUUUULDRRLRUDDUDRULLLDLRRRRLULUDDLRUUULURRRUULDRRLLLRDLRUURLDLUUDUUDRRULUDLLDULLDDLURLLLLLLRRDUDLLDLULULDLDULUUDDDRRLLRLDRRLUURURDLDDULLDUURLLLRLDLULULLUUDDRRLDLDDLUDDUDURRLRRLDLRRLDULULLDRDRUURLRRDRRDRLRULDDRDUDLLLLULUDUUDRLDDLDDDDDUURRLURURURDDLUUDDDDRUDUDLRLUDLLLUDRRDUDRRULRRDUDRRDULDLRDLUURDRULDLRRRLURURLDUDLRDRDDRULDDRULDDDULURRUURLLRRURUURRUULRDRULULRURRLUDDLLDRDUDLRRUDDLRDDLURUDDULDUUDDUUURDDUDUURLUURDDLDLDRLULUUDRUULLRRDRUDDLDRRLLULUDLRUUUUURLLLLLDRULUDRDRLULULDLLLRRLLRURRUURDDURDURRRLDRDLRRDUDLRRDLUDLRLRDRDRLRLRULULLRLLLUDULURRDULUDUULUDLRULLRLRURDLDDRLURDLRDRUDDLRDULUDUURRRULDDULLULULDLLRURLRURRLLURLULLDDDUUURLRLLDLULRRRUDUURUULDRDDULDRRLUDDLDUURDULUDUDDRUUDLRDRLDLRLLDDLUDULRDRLLRRRDDLULULRULDRUULRLDUDLLUDRDLUDLRURURUDDRUDRLDLLRURURDDRLRURUDLLRUDLLLRURDDLDUURLURRDURRDRUDUDDLLDRLDLDRLDDDDLUUDLRUDDUDLRLRRURDRLUDDLLULLULDDRDRDRLRULDDLRDUULRDUUDLLLRURRDRDURLULURRDRLDLLLUUDULRRRLUUULULLLULUDDRDURLDRRLLURUUDLRDRLUDRUURULLULRURDULLRLLDDDRUDLLUDURRULRUDDUURRRDUDDUUUDRULLLRLLURDDUDRLRLDURRRURLDULLUDRLUDLRDRLUDURRRDDLUDRRDLLULUUDDLLLRLDU
